,id,platnost_od,platnost_do,akceptovano,mena,cena_za_mwh
1177,2177,2022-01-01,2022-12-31,Ano,CZK,2327.4656699651587
1178,2178,2022-01-01,2022-12-31,Ano,CZK,4355.86067928487
1179,2179,2022-01-01,2022-12-31,Ano,CZK,3586.1336783443667
1180,2180,2022-01-01,2022-12-31,Ano,CZK,5248.346096691128
1181,2181,2022-01-01,2022-12-31,Ano,CZK,3555.4288148005194
1182,2182,2022-01-01,2022-12-31,Ano,EUR,2620.306530045987
1183,2183,2022-01-01,2022-12-31,Ano,CZK,1953.6123289349748
1184,2184,2022-01-01,2022-12-31,Ano,CZK,2570.210431704443
1185,2185,2022-01-01,2022-12-31,Ano,EUR,4858.667586317495
1186,2186,2022-01-01,2022-12-31,Ano,CZK,5103.892102763487
1187,2187,2022-01-01,2022-12-31,Ano,EUR,2683.598129011921
1188,2188,2022-01-01,2022-12-31,Ano,EUR,5457.27687914399
1189,2189,2022-01-01,2022-12-31,Ano,CZK,5004.7094733706135
1190,2190,2022-01-01,2022-12-31,Ano,CZK,5503.3703570853795
1191,2191,2022-01-01,2022-12-31,Ano,CZK,2891.8916009381746
1192,2192,2022-01-01,2022-12-31,Ano,CZK,3124.394260636651
1193,2193,2022-01-01,2022-12-31,Ne,CZK,2387.42210678982
1194,2194,2022-01-01,2022-12-31,Ano,CZK,3463.6229768888143
1195,2195,2022-01-01,2022-12-31,Ano,CZK,4560.352244482068
1196,2196,2022-01-01,2022-12-31,Ano,CZK,4014.3837929827096
1197,2197,2022-01-01,2022-12-31,Ano,EUR,2613.6374150837423
1198,2198,2022-01-01,2022-12-31,Ano,CZK,3622.0160945532907
1199,2199,2022-01-01,2022-12-31,Ano,CZK,2380.2486247342554
1200,2200,2022-01-01,2022-12-31,Ano,CZK,4602.883456356636
1201,2201,2022-01-01,2022-12-31,Ne,CZK,4596.283838830823
1202,2202,2022-01-01,2022-12-31,Ano,CZK,5664.669257101085
1203,2203,2022-01-01,2022-12-31,Ne,EUR,5828.624821548894
1204,2204,2022-01-01,2022-12-31,Ano,EUR,2399.0012660327266
1205,2205,2022-01-01,2022-12-31,Ano,CZK,1834.2684727111587
1206,2206,2022-01-01,2022-12-31,Ano,EUR,2178.0438297729193
1207,2207,2022-01-01,2022-12-31,Ano,EUR,3593.0704727351767
1208,2208,2022-01-01,2022-12-31,Ano,CZK,4853.298743094107
1209,2209,2022-01-01,2022-12-31,Ano,EUR,4442.477566563017
1210,2210,2022-01-01,2022-12-31,Ano,CZK,5117.840225112476
1211,2211,2022-01-01,2022-12-31,Ano,CZK,4275.9885894152285
1212,2212,2022-01-01,2022-12-31,Ano,CZK,5925.586093935757
1213,2213,2022-01-01,2022-12-31,Ano,CZK,3497.751253150324
1214,2214,2022-01-01,2022-12-31,Ano,CZK,4508.227648054288
1215,2215,2022-01-01,2022-12-31,Ano,EUR,5694.359733713445
1216,2216,2022-01-01,2022-12-31,Ano,CZK,5643.970131242747
1217,2217,2022-01-01,2022-12-31,Ano,CZK,4268.288603235776
1218,2218,2022-01-01,2022-12-31,Ano,CZK,5485.39167396619
1219,2219,2022-01-01,2022-12-31,Ano,CZK,3946.4334093801235
1220,2220,2022-01-01,2022-12-31,Ne,CZK,5285.922361821988
1221,2221,2022-01-01,2022-12-31,Ano,EUR,2947.778323624001
1222,2222,2022-01-01,2022-12-31,Ano,CZK,2754.6698273135767
1223,2223,2022-01-01,2022-12-31,Ano,EUR,5313.98554103281
1224,2224,2022-01-01,2022-12-31,Ano,CZK,2088.175555626806
1225,2225,2022-01-01,2022-12-31,Ano,CZK,1815.4496357028274
1226,2226,2022-01-01,2022-12-31,Ano,CZK,2737.833821037024
1227,2227,2022-01-01,2022-12-31,Ano,EUR,2589.455856831041
1228,2228,2022-01-01,2022-12-31,Ano,EUR,1835.813209992173
1229,2229,2022-01-01,2022-12-31,Ano,CZK,4410.7825113435065
1230,2230,2022-01-01,2022-12-31,Ano,CZK,1827.6206205774047
1231,2231,2022-01-01,2022-12-31,Ano,CZK,2798.9133015520856
1232,2232,2022-01-01,2022-12-31,Ne,CZK,3559.687258872416
1233,2233,2022-01-01,2022-12-31,Ano,CZK,4650.897213361137
1234,2234,2022-01-01,2022-12-31,Ano,CZK,4944.231215376425
1235,2235,2022-01-01,2022-12-31,Ano,CZK,4721.609897069631
1236,2236,2022-01-01,2022-12-31,Ano,CZK,3698.5802683112943
1237,2237,2022-01-01,2022-12-31,Ano,CZK,4929.763459763895
1238,2238,2022-01-01,2022-12-31,Ano,CZK,3901.0546118254324
1239,2239,2022-01-01,2022-12-31,Ano,CZK,1907.796086006104
1240,2240,2022-01-01,2022-12-31,Ano,CZK,4840.141487017483
1241,2241,2022-01-01,2022-12-31,Ano,EUR,2174.0142386544394
1242,2242,2022-01-01,2022-12-31,Ano,CZK,4199.243563535036
1243,2243,2022-01-01,2022-12-31,Ano,EUR,4522.039701011177
1244,2244,2022-01-01,2022-12-31,Ano,CZK,4797.118432418528
1245,2245,2022-01-01,2022-12-31,Ano,CZK,2152.023746429762
1246,2246,2022-01-01,2022-12-31,Ne,EUR,4568.33196907066
1247,2247,2022-01-01,2022-12-31,Ano,CZK,4423.759690583134
1248,2248,2022-01-01,2022-12-31,Ano,EUR,4511.638160019346
1249,2249,2022-01-01,2022-12-31,Ano,CZK,5403.047056100468
1250,2250,2022-01-01,2022-12-31,Ano,EUR,4998.47054166023
1251,2251,2022-01-01,2022-12-31,Ano,EUR,2738.4028350338904
1252,2252,2022-01-01,2022-12-31,Ano,CZK,4170.9737076617275
1253,2253,2022-01-01,2022-12-31,Ano,EUR,4894.37375040151
1254,2254,2022-01-01,2022-12-31,Ano,CZK,4736.470170007235
1255,2255,2022-01-01,2022-12-31,Ano,CZK,4901.939148712214
1256,2256,2022-01-01,2022-12-31,Ano,EUR,2992.1611633928105
1257,2257,2022-01-01,2022-12-31,Ano,CZK,2771.9364348030367
1258,2258,2022-01-01,2022-12-31,Ano,CZK,5323.290521025599
1259,2259,2022-01-01,2022-12-31,Ano,EUR,5435.583746375375
1260,2260,2022-01-01,2022-12-31,Ano,CZK,4131.867643658963
1261,2261,2022-01-01,2022-12-31,Ne,CZK,5347.08199904062
1262,2262,2022-01-01,2022-12-31,Ano,CZK,4493.913809041042
1263,2263,2022-01-01,2022-12-31,Ano,EUR,4228.643938253391
1264,2264,2022-01-01,2022-12-31,Ano,CZK,1851.8258235383914
1265,2265,2022-01-01,2022-12-31,Ano,CZK,2706.746366953921
1266,2266,2022-01-01,2022-12-31,Ano,CZK,3895.558679711167
1267,2267,2022-01-01,2022-12-31,Ano,CZK,4199.827873141576
1268,2268,2022-01-01,2022-12-31,Ano,CZK,2634.991763416647
1269,2269,2022-01-01,2022-12-31,Ano,CZK,5708.2353612043835
1270,2270,2022-01-01,2022-12-31,Ano,CZK,3677.201523260514
1271,2271,2022-01-01,2022-12-31,Ano,CZK,5443.388563305927
1272,2272,2022-01-01,2022-12-31,Ano,CZK,2817.4565762801763
1273,2273,2022-01-01,2022-12-31,Ano,EUR,3037.7058111717606
1274,2274,2022-01-01,2022-12-31,Ano,CZK,5665.935945780328
1275,2275,2022-01-01,2022-12-31,Ano,EUR,4218.275413394127
1276,2276,2022-01-01,2022-12-31,Ano,CZK,2727.097452236093
1277,2277,2022-01-01,2022-12-31,Ano,CZK,5516.776862204444
1278,2278,2022-01-01,2022-12-31,Ano,EUR,3350.8331605640024
1279,2279,2022-01-01,2022-12-31,Ano,CZK,2540.342963807556
1280,2280,2022-01-01,2022-12-31,Ano,EUR,3728.9625471873323
1281,2281,2022-01-01,2022-12-31,Ano,CZK,3660.3677834478276
1282,2282,2022-01-01,2022-12-31,Ano,EUR,2627.7282445715528
1283,2283,2022-01-01,2022-12-31,Ano,CZK,2723.3023965858238
1284,2284,2022-01-01,2022-12-31,Ne,EUR,3267.2034933694504
1285,2285,2022-01-01,2022-12-31,Ano,CZK,2958.663350690522
1286,2286,2022-01-01,2022-12-31,Ano,EUR,4881.442126119049
1287,2287,2022-01-01,2022-12-31,Ne,CZK,2666.6627832760296
1288,2288,2022-01-01,2022-12-31,Ano,CZK,2013.70256230947
1289,2289,2022-01-01,2022-12-31,Ano,CZK,2066.4053377961227
1290,2290,2022-01-01,2022-12-31,Ano,CZK,4276.307962674191
1291,2291,2022-01-01,2022-12-31,Ano,CZK,2221.7646197707145
1292,2292,2022-01-01,2022-12-31,Ne,EUR,5766.369837637645
1293,2293,2022-01-01,2022-12-31,Ano,CZK,2091.8271237795548
1294,2294,2022-01-01,2022-12-31,Ne,EUR,3250.231428833482
1295,2295,2022-01-01,2022-12-31,Ano,EUR,4138.839487031763
1296,2296,2022-01-01,2022-12-31,Ano,EUR,4856.086700775007
1297,2297,2022-01-01,2022-12-31,Ano,EUR,5133.164504996666
1298,2298,2022-01-01,2022-12-31,Ano,EUR,3642.937192008399
1299,2299,2022-01-01,2022-12-31,Ano,EUR,3225.4442109216384
1300,2300,2022-01-01,2022-12-31,Ano,EUR,1936.727633514609
1301,2301,2022-01-01,2022-12-31,Ano,EUR,5627.723028044049
1302,2302,2022-01-01,2022-12-31,Ano,EUR,3380.441395626405
1303,2303,2022-01-01,2022-12-31,Ano,CZK,2972.189462141713
1304,2304,2022-01-01,2022-12-31,Ano,CZK,4247.605183044314
1305,2305,2022-01-01,2022-12-31,Ne,CZK,3610.169754479535
1306,2306,2022-01-01,2022-12-31,Ano,CZK,2936.736324927065
1307,2307,2022-01-01,2022-12-31,Ano,CZK,2778.143878741679
1308,2308,2022-01-01,2022-12-31,Ano,CZK,4603.924027662269
1309,2309,2022-01-01,2022-12-31,Ne,EUR,3980.379947532565
1310,2310,2022-01-01,2022-12-31,Ano,CZK,5226.864877879569
1311,2311,2022-01-01,2022-12-31,Ano,EUR,5342.056471406678
1312,2312,2022-01-01,2022-12-31,Ano,CZK,3838.621146834394
1313,2313,2022-01-01,2022-12-31,Ne,CZK,4351.14271429603
1314,2314,2022-01-01,2022-12-31,Ano,CZK,3642.1067648770527
1315,2315,2022-01-01,2022-12-31,Ano,CZK,4742.108184869943
1316,2316,2022-01-01,2022-12-31,Ano,EUR,5022.1725017099125
1317,2317,2022-01-01,2022-12-31,Ne,CZK,2728.5366954964884
1318,2318,2022-01-01,2022-12-31,Ano,CZK,5611.267060074355
1319,2319,2022-01-01,2022-12-31,Ano,CZK,5458.894852793892
1320,2320,2022-01-01,2022-12-31,Ano,CZK,4924.839266473831
1321,2321,2022-01-01,2022-12-31,Ne,CZK,3556.593864176283
1322,2322,2022-01-01,2022-12-31,Ano,CZK,3758.011237028448
1323,2323,2022-01-01,2022-12-31,Ano,CZK,5153.248461712753
1324,2324,2022-01-01,2022-12-31,Ano,EUR,2566.2066931415684
1325,2325,2022-01-01,2022-12-31,Ne,CZK,5117.76225837717
1326,2326,2022-01-01,2022-12-31,Ano,EUR,1845.856566217218
1327,2327,2022-01-01,2022-12-31,Ano,CZK,3359.181979049452
1328,2328,2022-01-01,2022-12-31,Ano,CZK,5357.516333051592
1329,2329,2022-01-01,2022-12-31,Ano,EUR,2956.9309500033123
1330,2330,2022-01-01,2022-12-31,Ano,CZK,4971.774402222181
1331,2331,2022-01-01,2022-12-31,Ano,EUR,5705.353625017364
1332,2332,2022-01-01,2022-12-31,Ano,CZK,3723.137603117555
1333,2333,2022-01-01,2022-12-31,Ano,CZK,3495.3099544674583
1334,2334,2022-01-01,2022-12-31,Ano,CZK,4174.555147431992
1335,2335,2022-01-01,2022-12-31,Ano,EUR,3980.4456303446414
1336,2336,2022-01-01,2022-12-31,Ano,EUR,5529.1289859219
1337,2337,2022-01-01,2022-12-31,Ano,EUR,5295.135349860904
1338,2338,2022-01-01,2022-12-31,Ano,CZK,4706.996845041083
1339,2339,2022-01-01,2022-12-31,Ne,EUR,3530.4669132805675
1340,2340,2022-01-01,2022-12-31,Ano,CZK,3211.8251857174255
1341,2341,2022-01-01,2022-12-31,Ano,CZK,5801.505789206505
1342,2342,2022-01-01,2022-12-31,Ano,EUR,3002.5778304601736
1343,2343,2022-01-01,2022-12-31,Ano,CZK,5923.365624810524
1344,2344,2022-01-01,2022-12-31,Ano,EUR,4977.0052766890185
1345,2345,2022-01-01,2022-12-31,Ano,EUR,1878.0802388242603
1346,2346,2022-01-01,2022-12-31,Ne,CZK,3524.3806714403454
1347,2347,2022-01-01,2022-12-31,Ano,CZK,5369.330770955443
1348,2348,2022-01-01,2022-12-31,Ano,CZK,4482.548831140344
1349,2349,2022-01-01,2022-12-31,Ano,CZK,1832.1018647142557
1350,2350,2022-01-01,2022-12-31,Ano,CZK,4553.084740756216
1351,2351,2022-01-01,2022-12-31,Ano,EUR,4941.299582647406
1352,2352,2022-01-01,2022-12-31,Ano,EUR,3563.2074462214796
1353,2353,2022-01-01,2022-12-31,Ano,CZK,2917.5375337166547
1354,2354,2022-01-01,2022-12-31,Ne,CZK,4464.277672093136
1355,2355,2022-01-01,2022-12-31,Ano,CZK,2751.382599598329
1356,2356,2022-01-01,2022-12-31,Ne,EUR,5051.628934457256
1357,2357,2022-01-01,2022-12-31,Ano,CZK,4333.206336226951
1358,2358,2022-01-01,2022-12-31,Ano,CZK,5405.891166045532
1359,2359,2022-01-01,2022-12-31,Ne,EUR,2992.6142343232714
1360,2360,2022-01-01,2022-12-31,Ne,CZK,5647.893885585199
1361,2361,2022-01-01,2022-12-31,Ano,EUR,2121.2169438686237
1362,2362,2022-01-01,2022-12-31,Ano,CZK,4139.896655386694
1363,2363,2022-01-01,2022-12-31,Ano,CZK,4392.409751773091
1364,2364,2022-01-01,2022-12-31,Ano,CZK,2377.945118397262
1365,2365,2022-01-01,2022-12-31,Ano,CZK,1808.4621225444569
1366,2366,2022-01-01,2022-12-31,Ano,CZK,3388.229165067133
1367,2367,2022-01-01,2022-12-31,Ano,CZK,5422.247347910323
1368,2368,2022-01-01,2022-12-31,Ano,CZK,5172.755118929681
1369,2369,2022-01-01,2022-12-31,Ano,CZK,4397.801553477017
1370,2370,2022-01-01,2022-12-31,Ne,CZK,5646.372307965175
1371,2371,2022-01-01,2022-12-31,Ne,EUR,3920.8802069208587
1372,2372,2022-01-01,2022-12-31,Ano,EUR,2434.33938064087
1373,2373,2022-01-01,2022-12-31,Ano,CZK,3845.4471980917206
1374,2374,2022-01-01,2022-12-31,Ano,CZK,4066.731179061808
1375,2375,2022-01-01,2022-12-31,Ano,EUR,3146.1242064352195
1376,2376,2022-01-01,2022-12-31,Ano,CZK,4018.5545773001836
1377,2377,2022-01-01,2022-12-31,Ne,CZK,5894.79648985356
1378,2378,2022-01-01,2022-12-31,Ano,EUR,5825.227381289034
1379,2379,2022-01-01,2022-12-31,Ano,CZK,4310.518394850189
1380,2380,2022-01-01,2022-12-31,Ano,CZK,2151.770398059266
1381,2381,2022-01-01,2022-12-31,Ano,CZK,4502.093513842516
1382,2382,2022-01-01,2022-12-31,Ano,CZK,3165.235196239866
1383,2383,2022-01-01,2022-12-31,Ano,CZK,5127.183471799731
1384,2384,2022-01-01,2022-12-31,Ano,CZK,5763.759807278831
1385,2385,2022-01-01,2022-12-31,Ano,CZK,3412.308606107541
1386,2386,2022-01-01,2022-12-31,Ano,EUR,2566.5238172466925
1387,2387,2022-01-01,2022-12-31,Ano,CZK,3603.379086915605
1388,2388,2022-01-01,2022-12-31,Ne,EUR,3118.5201000264315
1389,2389,2022-01-01,2022-12-31,Ano,CZK,4627.555392859465
1390,2390,2022-01-01,2022-12-31,Ano,CZK,3441.8954213282223
1391,2391,2022-01-01,2022-12-31,Ano,EUR,5962.554865256285
1392,2392,2022-01-01,2022-12-31,Ano,CZK,5043.750751081289
1393,2393,2022-01-01,2022-12-31,Ano,CZK,5909.939908806023
1394,2394,2022-01-01,2022-12-31,Ano,EUR,3180.0335584409563
1395,2395,2022-01-01,2022-12-31,Ano,EUR,5547.370723440453
1396,2396,2022-01-01,2022-12-31,Ano,CZK,4868.756969773028
1397,2397,2022-01-01,2022-12-31,Ne,CZK,2990.7052592902537
1398,2398,2022-01-01,2022-12-31,Ano,CZK,5795.715656020307
1399,2399,2022-01-01,2022-12-31,Ano,CZK,3700.6733465213065
1400,2400,2022-01-01,2022-12-31,Ano,EUR,2912.24089762534
1401,2401,2022-01-01,2022-12-31,Ano,CZK,4195.128295428406
1402,2402,2022-01-01,2022-12-31,Ano,EUR,1902.616253890714
1403,2403,2022-01-01,2022-12-31,Ano,EUR,2211.0384196768437
1404,2404,2022-01-01,2022-12-31,Ano,EUR,4204.865031277939
1405,2405,2022-01-01,2022-12-31,Ano,CZK,4324.662292100973
1406,2406,2022-01-01,2022-12-31,Ano,EUR,1931.3738253031427
1407,2407,2022-01-01,2022-12-31,Ano,CZK,4556.467583288633
1408,2408,2022-01-01,2022-12-31,Ano,EUR,3375.2297497877817
1409,2409,2022-01-01,2022-12-31,Ano,EUR,4100.559838093102
1410,2410,2022-01-01,2022-12-31,Ano,CZK,3591.788050134206
1411,2411,2022-01-01,2022-12-31,Ano,CZK,3010.9785934014894
1412,2412,2022-01-01,2022-12-31,Ano,CZK,5301.974960428413
1413,2413,2022-01-01,2022-12-31,Ano,CZK,3326.510799588288
1414,2414,2022-01-01,2022-12-31,Ano,EUR,2245.8093375412527
1415,2415,2022-01-01,2022-12-31,Ano,CZK,2589.810272703937
1416,2416,2022-01-01,2022-12-31,Ne,CZK,2070.2729293834
1417,2417,2022-01-01,2022-12-31,Ne,CZK,2344.882596309777
1418,2418,2022-01-01,2022-12-31,Ano,CZK,2620.826557970808
1419,2419,2022-01-01,2022-12-31,Ano,CZK,2530.6375464714492
1420,2420,2022-01-01,2022-12-31,Ano,CZK,4271.520147585816
1421,2421,2022-01-01,2022-12-31,Ano,CZK,5744.090674942077
1422,2422,2022-01-01,2022-12-31,Ano,CZK,5517.318481304406
1423,2423,2022-01-01,2022-12-31,Ne,CZK,5216.182254339128
1424,2424,2022-01-01,2022-12-31,Ano,CZK,4460.248503177765
1425,2425,2022-01-01,2022-12-31,Ano,CZK,4614.673046603288
1426,2426,2022-01-01,2022-12-31,Ano,CZK,2114.29368442389
1427,2427,2022-01-01,2022-12-31,Ano,CZK,1923.7101421848581
1428,2428,2022-01-01,2022-12-31,Ano,CZK,2379.5920254739535
1429,2429,2022-01-01,2022-12-31,Ano,CZK,3382.516284090185
1430,2430,2022-01-01,2022-12-31,Ano,EUR,3165.6717258572503
1431,2431,2022-01-01,2022-12-31,Ne,CZK,2720.288721799001
1432,2432,2022-01-01,2022-12-31,Ano,CZK,2617.033124499951
1433,2433,2022-01-01,2022-12-31,Ano,CZK,3471.119088525381
1434,2434,2022-01-01,2022-12-31,Ano,CZK,4923.732503296977
1435,2435,2022-01-01,2022-12-31,Ano,CZK,2489.785205545499
1436,2436,2022-01-01,2022-12-31,Ano,CZK,2301.036637128896
1437,2437,2022-01-01,2022-12-31,Ano,EUR,2460.166244107975
1438,2438,2022-01-01,2022-12-31,Ano,EUR,4560.057979979498
1439,2439,2022-01-01,2022-12-31,Ano,CZK,4936.123004848947
1440,2440,2022-01-01,2022-12-31,Ano,CZK,5408.099996641842
1441,2441,2022-01-01,2022-12-31,Ano,CZK,3755.8344556876154
1442,2442,2022-01-01,2022-12-31,Ano,CZK,5482.055192833986
1443,2443,2022-01-01,2022-12-31,Ano,CZK,4610.38206222983
1444,2444,2022-01-01,2022-12-31,Ano,EUR,2983.8794730261397
1445,2445,2022-01-01,2022-12-31,Ano,EUR,4054.7698028950367
1446,2446,2022-01-01,2022-12-31,Ano,EUR,3034.640815323501
1447,2447,2022-01-01,2022-12-31,Ano,CZK,4416.30516770213
1448,2448,2022-01-01,2022-12-31,Ano,CZK,4092.067472129491
1449,2449,2022-01-01,2022-12-31,Ano,EUR,5086.981196904073
1450,2450,2022-01-01,2022-12-31,Ano,CZK,1958.22413254388
1451,2451,2022-01-01,2022-12-31,Ano,CZK,1930.8211569138862
1452,2452,2022-01-01,2022-12-31,Ano,CZK,4052.8899943456754
1453,2453,2022-01-01,2022-12-31,Ano,CZK,4052.233752809709
1454,2454,2022-01-01,2022-12-31,Ano,CZK,2347.3161400945637
1455,2455,2022-01-01,2022-12-31,Ano,CZK,3949.196504692002
1456,2456,2022-01-01,2022-12-31,Ano,EUR,4469.220926063251
1457,2457,2022-01-01,2022-12-31,Ano,CZK,4825.389653995841
1458,2458,2022-01-01,2022-12-31,Ano,EUR,5775.276984273543
1459,2459,2022-01-01,2022-12-31,Ne,CZK,5434.120122191528
1460,2460,2022-01-01,2022-12-31,Ano,CZK,2992.2774913314147
1461,2461,2022-01-01,2022-12-31,Ne,CZK,3957.0736076834132
1462,2462,2022-01-01,2022-12-31,Ne,CZK,4541.960626602875
1463,2463,2022-01-01,2022-12-31,Ano,CZK,3493.4002483666773
1464,2464,2022-01-01,2022-12-31,Ne,EUR,3494.982282133583
1465,2465,2022-01-01,2022-12-31,Ano,CZK,4060.370976529406
1466,2466,2022-01-01,2022-12-31,Ne,CZK,3704.8733995658404
1467,2467,2022-01-01,2022-12-31,Ano,CZK,3995.210360948663
1468,2468,2022-01-01,2022-12-31,Ano,EUR,5570.883622887528
1469,2469,2022-01-01,2022-12-31,Ano,EUR,4212.835136583322
1470,2470,2022-01-01,2022-12-31,Ano,EUR,3914.462023481353
1471,2471,2022-01-01,2022-12-31,Ne,EUR,3530.125720768966
1472,2472,2022-01-01,2022-12-31,Ano,CZK,4051.874792756529
1473,2473,2022-01-01,2022-12-31,Ano,EUR,3562.382595932157
1474,2474,2022-01-01,2022-12-31,Ano,CZK,2265.2523412525197
1475,2475,2022-01-01,2022-12-31,Ano,CZK,5776.028316816075
1476,2476,2022-01-01,2022-12-31,Ano,EUR,4998.76149004847
1477,2477,2022-01-01,2022-12-31,Ano,CZK,4660.296868929324
1478,2478,2022-01-01,2022-12-31,Ano,CZK,4153.315217310692
1479,2479,2022-01-01,2022-12-31,Ne,CZK,5005.4627935817725
1480,2480,2022-01-01,2022-12-31,Ne,CZK,4344.819653402327
1481,2481,2022-01-01,2022-12-31,Ano,EUR,4800.974022993808
1482,2482,2022-01-01,2022-12-31,Ano,CZK,3192.990288111062
1483,2483,2022-01-01,2022-12-31,Ano,CZK,5680.683657345293
1484,2484,2022-01-01,2022-12-31,Ano,CZK,4620.006612032967
1485,2485,2022-01-01,2022-12-31,Ne,CZK,2453.5788862549166
1486,2486,2022-01-01,2022-12-31,Ano,CZK,2930.8515990173687
1487,2487,2022-01-01,2022-12-31,Ano,CZK,3133.1464526513673
1488,2488,2022-01-01,2022-12-31,Ano,CZK,2773.5185824222444
1489,2489,2022-01-01,2022-12-31,Ano,CZK,3417.4280402424097
1490,2490,2022-01-01,2022-12-31,Ne,CZK,3343.1442673408073
1491,2491,2022-01-01,2022-12-31,Ano,EUR,3625.3034457338736
1492,2492,2022-01-01,2022-12-31,Ano,CZK,3972.2317252983244
1493,2493,2022-01-01,2022-12-31,Ano,CZK,1931.4275308252484
1494,2494,2022-01-01,2022-12-31,Ne,CZK,3492.3232255515263
1495,2495,2022-01-01,2022-12-31,Ano,CZK,3836.7847570149797
1496,2496,2022-01-01,2022-12-31,Ano,EUR,3813.6108622529027
1497,2497,2022-01-01,2022-12-31,Ano,CZK,4415.710093386979
1498,2498,2022-01-01,2022-12-31,Ano,CZK,5210.737453880626
1499,2499,2022-01-01,2022-12-31,Ano,CZK,2135.527751088877
1500,2500,2022-01-01,2022-12-31,Ano,CZK,3241.9115027786056
1501,2501,2022-01-01,2022-12-31,Ano,CZK,3776.751567049313
1502,2502,2022-01-01,2022-12-31,Ano,CZK,5115.212996209405
1503,2503,2022-01-01,2022-12-31,Ano,CZK,5544.298908615825
1504,2504,2022-01-01,2022-12-31,Ano,CZK,2644.8921661108616
1505,2505,2022-01-01,2022-12-31,Ano,CZK,4653.453310537844
1506,2506,2022-01-01,2022-12-31,Ne,EUR,5637.128747828074
1507,2507,2022-01-01,2022-12-31,Ano,CZK,2511.5573285317987
1508,2508,2022-01-01,2022-12-31,Ano,CZK,4492.863735053723
1509,2509,2022-01-01,2022-12-31,Ano,CZK,5696.05727558822
1510,2510,2022-01-01,2022-12-31,Ne,EUR,2535.7270926799038
1511,2511,2022-01-01,2022-12-31,Ano,CZK,2137.217134783591
1512,2512,2022-01-01,2022-12-31,Ano,CZK,4724.2744625857795
1513,2513,2022-01-01,2022-12-31,Ano,CZK,3465.305146280468
1514,2514,2022-01-01,2022-12-31,Ano,CZK,2261.473062651672
1515,2515,2022-01-01,2022-12-31,Ano,EUR,4728.77011752336
1516,2516,2022-01-01,2022-12-31,Ano,EUR,3531.4327768978364
1517,2517,2022-01-01,2022-12-31,Ano,CZK,3536.9336150781
1518,2518,2022-01-01,2022-12-31,Ne,EUR,1980.863942526432
1519,2519,2022-01-01,2022-12-31,Ano,EUR,4481.613559846721
1520,2520,2022-01-01,2022-12-31,Ano,CZK,2694.704503403883
1521,2521,2022-01-01,2022-12-31,Ano,CZK,2772.1155911006
1522,2522,2022-01-01,2022-12-31,Ano,CZK,2570.1173293192946
1523,2523,2022-01-01,2022-12-31,Ano,EUR,4243.625513654448
1524,2524,2022-01-01,2022-12-31,Ano,EUR,2670.2221734776404
1525,2525,2022-01-01,2022-12-31,Ne,EUR,5543.761325396645
1526,2526,2022-01-01,2022-12-31,Ano,CZK,3148.847784711257
1527,2527,2022-01-01,2022-12-31,Ano,CZK,2360.54498239339
1528,2528,2022-01-01,2022-12-31,Ano,CZK,2825.6511594753315
1529,2529,2022-01-01,2022-12-31,Ano,EUR,5936.9876734968675
1530,2530,2022-01-01,2022-12-31,Ne,CZK,2697.919417974882
1531,2531,2022-01-01,2022-12-31,Ano,CZK,3998.1513997863995
1532,2532,2022-01-01,2022-12-31,Ano,CZK,2685.3553472000403
1533,2533,2022-01-01,2022-12-31,Ano,CZK,5364.780092680874
1534,2534,2022-01-01,2022-12-31,Ano,CZK,2507.919313060868
1535,2535,2022-01-01,2022-12-31,Ano,CZK,3359.86041914628
1536,2536,2022-01-01,2022-12-31,Ano,EUR,4674.762003261598
1537,2537,2022-01-01,2022-12-31,Ano,EUR,2402.210434585303
1538,2538,2022-01-01,2022-12-31,Ne,CZK,4376.566880358223
1539,2539,2022-01-01,2022-12-31,Ano,CZK,4262.313036510817
1540,2540,2022-01-01,2022-12-31,Ano,CZK,5576.4069389240985
1541,2541,2022-01-01,2022-12-31,Ano,CZK,4461.586246770557
1542,2542,2022-01-01,2022-12-31,Ano,CZK,5983.2811805791425
1543,2543,2022-01-01,2022-12-31,Ano,CZK,2708.055007919383
1544,2544,2022-01-01,2022-12-31,Ano,CZK,3925.033493596037
1545,2545,2022-01-01,2022-12-31,Ano,EUR,1830.9841846442453
1546,2546,2022-01-01,2022-12-31,Ano,CZK,4412.1993586201315
1547,2547,2022-01-01,2022-12-31,Ano,CZK,4315.8997682085155
1548,2548,2022-01-01,2022-12-31,Ano,EUR,5246.559600724037
1549,2549,2022-01-01,2022-12-31,Ne,CZK,4451.296244714555
1550,2550,2022-01-01,2022-12-31,Ano,CZK,5243.93119415914
1551,2551,2022-01-01,2022-12-31,Ne,CZK,4520.280094739408
1552,2552,2022-01-01,2022-12-31,Ano,CZK,5031.763861967836
1553,2553,2022-01-01,2022-12-31,Ano,CZK,5988.841609515258
1554,2554,2022-01-01,2022-12-31,Ano,CZK,2807.0093547338483
1555,2555,2022-01-01,2022-12-31,Ano,CZK,4955.687971797501
1556,2556,2022-01-01,2022-12-31,Ano,CZK,5342.013882682161
1557,2557,2022-01-01,2022-12-31,Ne,EUR,3272.0788132225675
1558,2558,2022-01-01,2022-12-31,Ano,CZK,3128.3068282793874
1559,2559,2022-01-01,2022-12-31,Ano,CZK,2906.3220115147637
1560,2560,2022-01-01,2022-12-31,Ne,CZK,3894.7296919531577
